Date,hash_ate,transaction_count,s&p500,gold,13w_treasury,usd_index,Unnamed: 0,Open,High,Low,Close,Volume,Market Cap,SMA,EMA,RSI,VWAP,ATR,OBV,google_trends,forecast
2013-10-07,1458.226753588757,51965.28571428572,1703.199951171875,1268.0,0.0630000010132789,80.36000061035156,3554,129.42999267578125,130.27000427246094,126.36000061035156,126.94000244140624,20707700.0,1498859917.5,129.01357051304407,128.30137471805196,48.76964147045257,75.55698514319423,7.019572121756417,3580907.6499999985,8.270676691729323,140.52000427246094
2013-10-14,1884.5327366436857,51447.57142857143,1744.5,1314.4000244140625,0.025000000372529,79.63999938964844,3547,139.27000427246094,144.1199951171875,138.89999389648438,140.52000427246094,20707700.0,1664129178.0,129.67571367536272,132.1795569973566,63.06433435198641,75.55698514319423,6.519999912806919,3580907.6499999985,7.518796992481203,182.2100067138672
2013-10-21,2566.3050025072744,53902.71428571428,1759.77001953125,1352.4000244140625,0.0299999993294477,79.18000030517578,3540,174.8000030517578,184.82000732421875,174.8000030517578,182.2100067138672,20707700.0,2164518142.5,146.51857321602958,152.31979860559102,82.77153114677722,75.55698514319423,6.996428898402624,3580907.6499999985,15.789473684210526,198.5500030517578
2013-10-28,3211.23020251065,54655.71428571428,1761.6400146484375,1313.0999755859375,0.032999999821186,80.7300033569336,3533,196.2100067138672,198.6199951171875,192.0599975585937,198.5500030517578,20707700.0,2365837416.25,177.41785866873605,178.86023761439924,67.25221332295442,75.55698514319423,15.931427001953123,3580907.6499999985,26.31578947368421,229.1000061035156
2013-11-04,3783.916874857473,45910.0,1770.6099853515625,1284.5,0.0520000010728836,81.20999908447266,3526,214.66000366210932,231.009994506836,213.94000244140625,229.1000061035156,20707700.0,2737659087.5,202.1085717337472,199.56176851089683,75.43583783216167,75.55698514319423,15.296423775809153,3580907.6499999985,24.81203007518797,342.44000244140625
2013-11-11,3949.779930510067,56432.71428571428,1798.1800537109375,1287.300048828125,0.0700000002980232,80.83999633789062,3519,325.4100036621094,351.2699890136719,311.7799987792969,342.44000244140625,20707700.0,4101635027.0,258.2385700770787,273.2643883790373,84.5170713416175,75.55698514319423,25.150715419224337,3580907.6499999985,29.32330827067669,799.1099853515625
2013-11-25,5012.080141632835,74164.42857142857,1805.81005859375,1250.5999755859375,0.0549999997019767,80.68000030517578,3505,773.02001953125,810.6799926757812,754.4299926757812,799.1099853515625,20707700.0,9619646224.5,591.5878557477679,619.3094391304093,80.12301185863033,75.55698514319423,102.70357186453684,3580907.6499999985,76.69172932330827,1043.3299560546875
2013-12-02,5665.762515298916,84377.85714285714,1805.0899658203125,1230.300048828125,0.0520000010728836,80.2699966430664,3498,951.4199829101562,1055.4200439453125,938.4099731445312,1043.3299560546875,20707700.0,12591271605.5,875.9342782156808,883.7512961707857,71.91778879564117,75.55698514319423,141.6607186453683,3580907.6499999985,79.69924812030075,893.1900024414062
2013-12-09,6606.082183238738,69847.42857142857,1775.3199462890625,1235.699951171875,0.0599999986588954,80.20999908447266,3491,793.7999877929688,921.9299926757812,780.9000244140625,893.1900024414062,20707700.0,10808715487.5,979.5635681152344,892.1244091374624,54.86288672360407,75.55698514319423,152.14071655273438,3580907.6499999985,54.88721804511278,705.969970703125
2013-12-16,8018.199741800396,61300.42857142857,1818.3199462890625,1205.0999755859375,0.0549999997019767,80.58000183105469,3484,880.3300170898438,882.25,668.25,705.969970703125,20707700.0,8565534010.0,898.4871433803013,866.675906428002,43.88187787211366,75.55698514319423,133.08428083147322,3580907.6499999985,57.14285714285714,673.4099731445312
2013-12-23,9280.72150378665,63671.42857142857,1841.4000244140625,1216.0999755859375,0.0579999983310699,80.38999938964844,3477,613.0599975585938,680.9099731445312,611.0399780273438,673.4099731445312,20707700.0,8192487201.75,750.4192810058594,718.992961255782,46.14151566058241,75.55698514319423,120.15999494280132,3580907.6499999985,39.849624060150376,756.1300048828125
2013-12-30,9946.136627359714,52686.57142857143,1831.3699951171875,1238.4000244140625,0.0579999983310699,80.79000091552734,3470,741.3499755859375,766.5999755859375,740.239990234375,756.1300048828125,20707700.0,9217167990.25,678.0142865862165,727.0537788608375,51.368867791067416,688.2021194347188,91.67071097237724,3580907.6499999985,30.82706766917293,953.2899780273438
2014-01-06,11468.630341118023,55045.57142857143,1842.3699951171875,1246.699951171875,0.032999999821186,80.66000366210938,3463,936.0499877929688,1017.1199951171876,905.7100219726562,953.2899780273438,85565696.0,11620533603.2,783.3357195172991,812.3805638112094,65.15463514932634,822.2571184361849,53.04285975864956,238292299.65,55.639097744360896,841.2000122070312
2014-01-13,13986.31472271677,56642.142857142855,1838.699951171875,1251.699951171875,0.0299999993294477,81.26000213623047,3456,860.1900024414062,861.2899780273438,806.0499877929688,841.2000122070312,45580900.0,10312375950.0,847.9485691615513,841.1241049393545,52.45401052775438,833.701006251457,69.31000191824776,282581403.65,53.38345864661655,870.2000122070312
2014-01-20,15516.967118938928,56498.42857142857,1790.2900390625,1264.5,0.032999999821186,80.45999908447266,3449,871.3900146484375,886.3900146484375,853.8699951171875,870.2000122070312,27652700.0,10694453430.0,850.287859235491,846.4695414907732,54.85318098173649,835.7813630380648,58.13714163643973,246443503.65,51.8796992481203,771.3900146484375
2014-01-27,17068.647190048116,62520.71428571428,1782.5899658203125,1240.0999755859375,0.0099999997764825,81.2699966430664,3442,884.5999755859375,893.0,757.1099853515625,771.3900146484375,49233600.0,9503544084.75,840.3207223074777,836.4615748171949,44.09725892043031,834.1115858534073,45.59214564732143,165768003.64999998,48.87218045112782,823.8300170898438
2014-02-03,19038.1959863804,58807.42857142857,1797.02001953125,1263.300048828125,0.0719999969005584,80.69000244140625,3435,824.0800170898438,826.47998046875,807.219970703125,823.8300170898438,13940100.0,10174774202.2,829.1521475655692,829.1926313359581,49.47865917457159,832.6943875253216,42.762154715401785,210245303.65,47.368421052631575,681.030029296875
2014-02-10,20774.802189605343,66310.57142857143,1838.6300048828125,1319.0,0.0099999997764825,80.12999725341797,3428,681.3200073242188,703.7100219726562,550.5,681.030029296875,112758000.0,8430742782.0,781.4935782296317,762.065264531124,33.89484360396415,806.3284592859819,50.41858346121652,210245303.65,60.15037593984962,626.27001953125
2014-02-17,23802.721646541573,64463.71428571428,1836.25,1323.9000244140625,0.0350000001490116,80.23999786376953,3421,614.22998046875,656.9500122070312,607.3099975585938,626.27001953125,31948400.0,7772386462.0,689.7578560965402,683.2667462009558,34.98194140778091,780.4861577074909,68.93072509765625,210245303.65,45.11278195488722,546.3200073242188
2014-02-24,27358.434473379457,66732.42857142857,1859.449951171875,1321.4000244140625,0.0430000014603138,79.77999877929688,3414,606.0399780273438,607.6099853515625,538.7000122070312,546.3200073242188,57893900.0,6796971990.0,615.8878522600446,622.1001757422753,31.79921383633007,758.9801225636287,57.680716378348215,210245303.65,80.45112781954887,667.760009765625
2014-03-03,27998.26568054652,70862.42857142857,1878.0400390625,1338.0999755859375,0.0450000017881393,79.72000122070312,3407,562.5599975585938,702.9099731445312,560.52001953125,667.760009765625,96056896.0,8326933812.0,584.2914297921317,598.4680800851622,54.31345214323144,735.3606698256937,56.6671382359096,210245303.65,77.44360902255639,627.7899780273438
2014-03-10,30890.85015903536,70711.57142857143,1841.1300048828125,1379.0,0.0399999991059303,79.44000244140625,3400,636.3300170898438,644.760009765625,615.02001953125,627.7899780273438,20639800.0,7846433315.0,610.720720563616,624.5389032187494,48.29640654363261,729.7754378844808,49.10571943010603,210245303.65,39.097744360902254,622.3729858398438
2014-03-17,33367.19800863433,68523.28571428571,1866.52001953125,1336.0,0.0450000017881393,80.11000061035156,3393,630.9199829101562,632.6799926757812,616.85498046875,622.3729858398438,14648200.0,7796513248.98,637.8752136230469,628.5959100286329,46.91861100575717,727.1671696875297,23.59822736467634,210245303.65,30.82706766917293,583.4119873046875
2014-03-24,37510.56603982482,66665.57142857143,1857.6199951171875,1293.800048828125,0.032999999821186,80.18000030517578,3386,562.5070190429688,586.56201171875,551.77197265625,583.4119873046875,22706900.0,7326517066.6,608.3897748674665,598.4771252517005,41.84495946960413,720.4595866832797,18.558933803013392,210245303.65,33.08270676691729,457.0010070800781
2014-03-31,41173.912498510166,64738.42857142857,1865.0899658203125,1303.199951171875,0.0199999995529651,80.41999816894531,3379,462.2990112304688,483.0220031738281,443.364990234375,457.0010070800781,28254000.0,5752294437.05,545.3427821568081,532.4290148246768,27.028211784359144,704.2423675556065,32.73035975864956,210245303.65,26.31578947368421,449.4230041503906
2014-04-07,47187.47633327189,62168.28571428572,1815.68994140625,1318.699951171875,0.0299999993294477,79.44999694824219,3372,461.4739990234375,462.5639953613281,445.12200927734375,449.4230041503906,15616600.0,5670830649.57,479.9773603166853,482.75376758365104,33.030937410164725,690.7645387058916,36.55464608328683,210245303.65,25.563909774436087,458.7869873046875
2014-04-14,50412.47876886376,61859.42857142857,1864.8499755859373,1293.4000244140625,0.025000000372529,79.83000183105469,3365,414.8280029296875,469.7510070800781,407.37298583984375,458.7869873046875,50730200.0,5802302128.35,439.6777125767299,446.9528590797856,45.69729045915296,673.7121528903125,37.07807050432479,210245303.65,24.06015037593985,495.7730102539063
2014-04-21,55550.84678857317,60883.71428571428,1863.4000244140625,1300.699951171875,0.0070000002160668,79.7699966430664,3358,497.739013671875,510.5679931640625,493.2009887695313,495.7730102539063,15171400.0,6284666434.5,463.5710710797991,480.49593002158025,51.0800969644125,665.1291376894002,39.75128609793528,210245303.65,21.052631578947366,440.2850036621094
2014-04-28,56696.66448388748,66212.14285714286,1881.1400146484373,1302.5999755859375,0.0149999996647238,79.5199966430664,3351,430.7160034179688,447.5339965820313,422.9419860839844,440.2850036621094,23876600.0,5593864953.5,485.0365774972098,468.818228435052,41.16146204631873,658.8142766126732,29.35842895507813,210245303.65,18.79699248120301,433.4819946289063
2014-05-05,59250.7101803455,60158.0,1878.47998046875,1287.300048828125,0.0219999998807907,79.9000015258789,3344,434.7820129394531,440.9739990234375,427.6170043945313,433.4819946289063,10004800.0,5518951942.35,456.1467917306082,452.13025122664106,40.37351827057277,654.7095203755314,18.659142630440844,210245303.65,20.30075187969925,441.4620056152344
2014-05-12,67777.26650961935,66470.57142857143,1877.8599853515625,1293.300048828125,0.0149999996647238,80.04000091552734,3337,438.3030090332031,442.260009765625,434.2309875488281,441.4620056152344,7383770.0,5633629020.6,442.9880044119699,446.0998761530469,44.64831664511014,650.83140296907,14.478140694754456,210245303.65,18.045112781954884,446.1809997558594
2014-05-19,74000.63183873001,63421.71428571428,1900.530029296875,1291.5999755859375,0.0280000008642673,80.38999938964844,3330,446.0759887695313,447.5549926757813,443.1000061035156,446.1809997558594,6242620.0,5706978471.22,443.8210754394531,446.2215542339895,46.76246281471317,648.7723876943619,9.977643694196436,210245303.65,18.79699248120301,583.4240112304688
2014-05-26,77574.89521161035,66119.0,1923.5699462890625,1245.5999755859375,0.0299999993294477,80.37000274658203,3323,571.3930053710938,588.3889770507812,565.3319702148438,583.4240112304688,29959800.0,7479335238.4,487.4104287283761,504.4237761896359,80.56820441469605,643.340032765243,16.699717930385052,210245303.65,24.06015037593985,660.6179809570312
2014-06-02,83755.07438068611,63348.71428571428,1949.43994140625,1252.0999755859375,0.0280000008642673,80.41000366210938,3316,629.64501953125,665.4979858398438,618.7449951171875,660.6179809570312,45450200.0,8487587033.1,567.769999912807,574.6625809776549,83.02660976695665,641.9782596454671,30.76236397879464,210245303.65,18.79699248120301,649.1589965820312
2014-06-09,87051.41017705099,60112.28571428572,1936.1600341796875,1273.699951171875,0.0299999993294477,80.58000183105469,3309,655.6400146484375,657.7030029296875,644.3930053710938,649.1589965820312,19065400.0,8358149330.65,630.6272888183594,624.8928746500317,70.65576138111089,642.4329937108079,26.077505929129465,210245303.65,20.30075187969925,592.18798828125
2014-06-16,100520.47490109416,61664.142857142855,1962.8699951171875,1316.199951171875,0.0099999997764825,80.37000274658203,3302,592.6489868164062,608.719970703125,587.0679931640625,592.18798828125,28677500.0,7642482234.0,629.8725062779018,609.2049533215643,50.21466506702326,640.5769386143913,26.71636090959821,210245303.65,21.052631578947366,593.9840087890625
2014-06-23,115766.481692584,59109.0,1960.9599609375,1319.0,0.0179999992251396,80.04000091552734,3295,602.1610107421875,603.2119750976562,586.343017578125,593.9840087890625,14053800.0,7684029467.2,602.7182922363281,602.8189478617004,49.73961829512791,639.8066643487913,24.437713623046875,210245303.65,18.045112781954884,639.7969970703125
2014-06-30,121520.79531880586,60947.142857142855,1985.43994140625,1320.4000244140625,0.003000000026077,80.20999908447266,3288,602.6199951171875,645.155029296875,599.8829956054688,639.7969970703125,46422400.0,8296103744.68,597.7457188197544,601.4615223500521,63.10365624961795,638.8745424855772,16.473214285714285,210245303.65,18.79699248120301,624.0859985351562
2014-07-07,121705.02917953314,60617.42857142857,1967.5699462890625,1337.0,0.0149999996647238,80.19000244140625,3281,635.4630126953125,637.156982421875,617.0070190429688,624.0859985351562,17813600.0,8108140914.15,616.0739353724888,622.7194268262277,54.352393479311495,638.8670359438062,16.380929129464285,210245303.65,18.045112781954884,619.3150024414062
2014-07-14,129276.20771443871,61423.57142857143,1978.219970703125,1309.199951171875,0.0099999997764825,80.5199966430664,3274,626.56201171875,627.3419799804688,617.322021484375,619.3150024414062,12706800.0,8062877467.88,631.1785757882254,624.3958840473802,50.782464944558455,638.651667359407,11.975568498883929,210245303.65,18.045112781954884,622.2109985351562
2014-07-21,139610.46460458855,63132.857142857145,1978.3399658203125,1303.0999755859375,0.0199999995529651,81.02999877929688,3267,623.9500122070312,624.0900268554688,619.1090087890625,622.2109985351562,10711900.0,8118204690.85,624.4640720912388,624.0879574729672,51.25027749572079,638.4387148649856,8.953574044363839,210245303.65,18.045112781954884,585.6909790039062
2014-07-28,131443.890438644,62026.857142857145,1925.1500244140625,1293.5999755859375,0.0179999992251396,81.30000305175781,3260,594.1370239257812,594.572998046875,575.1849975585938,585.6909790039062,19316400.0,7656826296.65,613.1445661272321,608.5169662856551,33.13559249369388,637.843791425418,9.483149937220984,210245303.65,18.79699248120301,588.781982421875
2014-08-04,143301.5522884547,63012.0,1931.5899658203125,1308.9000244140625,0.0199999995529651,81.38999938964844,3253,586.2329711914062,591.9459838867188,583.739990234375,588.781982421875,9867570.0,7713117797.75,594.0781380789621,594.5510418350942,42.59500225617627,636.9907685362605,11.77022007533482,210245303.65,17.293233082706767,576.3679809570312
2014-08-11,158825.91550194487,68872.42857142857,1955.06005859375,1304.5,0.0219999998807907,81.41999816894531,3246,591.281982421875,591.5070190429688,574.051025390625,576.3679809570312,14764200.0,7567178699.6,586.1632864815848,589.4456321994297,37.60211249130299,636.3222295312154,10.21600341796875,210245303.65,24.06015037593985,461.4599914550781
2014-08-18,166730.223298547,72295.85714285714,1988.4000244140625,1278.5999755859375,0.0149999996647238,82.33999633789062,3239,491.5069885253906,499.3699951171875,443.85101318359375,461.4599914550781,50783800.0,6072259848.0,550.0416477748325,535.9024712209688,20.89961351020979,631.9906789138944,22.154650006975448,210245303.65,21.052631578947366,502.4960021972656
2014-08-25,185519.58622064852,67423.71428571429,2003.3699951171875,1285.800048828125,0.0179999992251396,82.75,3232,508.2200012207031,508.2200012207031,499.2330017089844,502.4960021972656,18356700.0,6626339377.6,509.257795061384,516.7456002587184,39.20331589056646,627.3733955390519,30.2924325125558,210245303.65,16.541353383458645,474.8789978027344
2014-09-01,205339.576943271,67499.14285714286,2007.7099609375,1265.800048828125,0.0199999995529651,83.76000213623047,3225,477.7869873046875,485.3059997558594,471.9100036621094,474.8789978027344,20432000.0,6276309535.35,502.379148210798,503.3642168020845,32.76809248770336,624.1900067700765,18.40321350097657,210245303.65,18.045112781954884,474.6000061035156
2014-09-08,213677.5210831345,68807.28571428571,1985.5400390625,1229.9000244140625,0.0099999997764825,84.23999786376953,3218,481.8110046386719,489.8340148925781,468.7900085449219,474.6000061035156,30238000.0,6285637995.0,490.4048592703683,489.321428162672,35.498240218574395,621.4326316802013,11.624500819614957,210245303.65,19.548872180451127,475.3710021972656
2014-09-15,224887.59670859927,70618.42857142857,2010.4000244140625,1215.300048828125,0.0070000002160668,84.80000305175781,3211,477.7650146484375,478.6199951171875,474.0220031738281,475.3710021972656,15345200.0,6309195217.65,479.5791451590402,481.9390696593528,36.978835828254006,618.8723795263645,9.016217912946423,210245303.65,18.79699248120301,402.1520080566406
2014-09-22,257379.3647199673,72866.42857142857,1982.8499755859373,1214.0999755859375,0.0049999998882412,85.63999938964844,3204,399.1000061035156,406.9159851074219,397.1300048828125,402.1520080566406,24127600.0,5349637033.8,449.77786036900113,439.9914946079552,24.834033215329868,613.1296384206239,16.28550066266741,210245303.65,19.548872180451127,375.4670104980469
2014-09-29,233837.8136229457,72447.57142857143,1967.9000244140625,1192.199951171875,0.0099999997764825,86.69000244140625,3197,376.9280090332031,385.21099853515625,372.239990234375,375.4670104980469,32497700.0,5004177242.62,412.8333565848215,413.5206648360968,27.412614931729262,607.5133059875037,22.462212698800226,210245303.65,19.548872180451127,330.0790100097656
2014-10-06,264854.145626983,73637.28571428571,1906.1300048828125,1221.0,0.0049999998882412,85.91000366210938,3190,320.3890075683594,345.1340026855469,302.5599975585937,330.0790100097656,79011800.0,4408130777.23,379.4114968436105,372.1380936417987,25.632029335920222,596.1191049662043,23.744857788085955,210245303.65,22.55639097744361,390.41400146484375
2014-10-13,254610.96795022656,75187.28571428571,1886.760009765625,1238.300048828125,0.0219999998807907,85.19000244140625,3183,377.9209899902344,397.22601318359375,368.8970031738281,390.41400146484375,35221400.0,5223924766.65,359.3982173374721,369.5945668156981,50.83424127613016,587.139068411549,25.724432809012285,210245303.65,24.81203007518797,382.8450012207031
2014-10-20,250308.9569942749,73695.42857142857,1964.5799560546875,1231.199951171875,0.0049999998882412,85.7300033569336,3176,389.2309875488281,390.0840148925781,378.25201416015625,382.8450012207031,16419000.0,5132276503.12,376.62621634347096,381.4675982576466,47.62911744366167,583.719172965779,19.429571969168517,210245303.65,17.293233082706767,352.989013671875
2014-10-27,268625.9695802501,78039.85714285714,2018.050048828125,1171.0999755859375,0.003000000026077,86.87999725341797,3169,354.7770080566406,358.6319885253906,349.8089904785156,352.989013671875,13033000.0,4741410021.07,376.2249276297433,367.8053187419152,38.66390898111393,580.6693645436305,14.6392102922712,210245303.65,18.045112781954884,327.5539855957031
2014-11-03,289794.65262023045,84947.85714285714,2031.9200439453125,1169.5999755859375,0.0179999992251396,87.63999938964844,3162,325.5690002441406,334.00201416015625,325.4809875488281,327.5539855957031,12948500.0,4409040617.0,349.8135005405971,346.4559479315335,34.33373339107848,577.4640933275396,13.70250374930246,210245303.65,19.548872180451127,366.9240112304688
2014-11-10,291780.82975074527,84462.85714285714,2039.8199462890625,1185.0,0.003000000026077,87.52999877929688,3155,362.2650146484375,374.8160095214844,357.5610046386719,366.9240112304688,30450100.0,4948658122.5,342.3849312918527,349.5364422058066,55.263267630562986,573.787024983858,12.823362077985491,210245303.65,21.052631578947366,387.4079895019531
2014-11-17,283775.3297255921,84933.57142857143,2063.5,1197.5,0.003000000026077,88.30999755859375,3148,388.3489990234375,410.1990051269531,377.50201416015625,387.4079895019531,41518800.0,5234695636.8,371.3279288155692,377.0787722323991,55.558737425201926,569.3771431013481,23.678357805524552,210245303.65,18.045112781954884,376.9010009765625
2014-11-24,286385.249435028,83328.57142857143,2067.56005859375,1175.199951171875,0.0049999998882412,88.36000061035156,3141,366.947998046875,387.2090148925781,366.66900634765625,376.9010009765625,30930100.0,5102174794.68,380.2190682547433,369.9336404692207,52.77553245937864,565.447912261921,26.447642735072545,210245303.65,17.293233082706767,379.2449951171875
2014-12-01,287620.285792878,86294.85714285714,2075.3701171875,1190.0999755859375,0.0099999997764825,89.33000183105469,3134,378.2489929199219,383.6619873046875,376.66900634765625,379.2449951171875,11763000.0,5143434463.5,370.3180694580078,373.4187273987214,53.90282926953967,563.0086768140853,15.635572160993307,210245303.65,17.293233082706767,361.9089965820313
2014-12-08,282702.0830797464,90058.57142857143,2002.3299560546875,1222.0,0.0149999996647238,88.36000061035156,3127,374.9649963378906,376.0289916992188,361.885986328125,361.9089965820313,18898700.0,4917302821.62,374.08500017438615,372.7757243598439,44.18369420918252,561.1193903494814,11.243497576032366,210245303.65,19.548872180451127,345.3450012207031
2014-12-15,284679.9569504373,85335.42857142857,2070.64990234375,1195.9000244140625,0.025000000372529,89.5999984741211,3120,351.3609924316406,351.81500244140625,344.9339904785156,345.3450012207031,17264200.0,4700905209.0,361.4683576311384,357.8166639921451,39.0045784318807,557.8288837364537,9.643140520368304,210245303.65,20.30075187969925,331.885986328125
2014-12-22,271593.020982366,92617.28571428572,2088.77001953125,1195.300048828125,0.0099999997764825,90.02999877929688,3113,321.0679931640625,334.11700439453125,320.42498779296875,331.885986328125,22315100.0,4525705358.95,336.0533534458705,336.11751666720465,42.66090787295312,552.947716737951,12.787144252232142,210245303.65,20.30075187969925,312.6700134277344
2014-12-29,307667.6749484873,80275.42857142857,2058.199951171875,1186.0,0.0149999996647238,91.08000183105467,3106,317.70098876953125,320.2669982910156,312.3070068359375,312.6700134277344,12302500.0,4272268162.75,322.04085649762834,325.81017089910256,37.47697395913645,550.5334518359466,12.973929268973214,210245303.65,19.548872180451127,274.4739990234375
2015-01-05,324314.381246393,80281.14285714286,2044.81005859375,1216.0,0.0149999996647238,91.94000244140624,3099,265.0840148925781,278.34100341796875,265.0840148925781,274.4739990234375,43962800.0,3758098008.0,309.2694309779576,304.3429408752016,31.182575662074257,545.5704248629788,12.55178615025112,210245303.65,59.3984962406015,267.7959899902344
2015-01-12,297618.73475984955,97752.71428571428,2019.4200439453125,1276.9000244140625,0.0179999992251396,92.5199966430664,3092,266.14599609375,272.2030029296875,265.20001220703125,267.7959899902344,18880300.0,3673551884.1,288.74978419712613,287.5741950591889,35.11572280051958,541.7393621846869,13.805356706891745,210245303.65,63.1578947368421,214.86099243164065
2015-01-19,311326.52104865044,100117.85714285714,2051.820068359375,1292.5999755859375,0.0130000002682209,95.0,3085,211.4709930419922,216.72799682617188,207.3179931640625,214.86099243164065,18658300.0,2952759521.65,243.49285343715124,236.740817440086,35.51783177687112,529.4314214769418,22.749001639229917,210245303.65,60.15037593984962,273.4729919433594
2015-01-26,282286.033127362,93910.42857142857,1994.989990234375,1278.5,0.0049999998882412,94.8000030517578,3078,254.07899475097656,309.3840026855469,254.07899475097656,273.4729919433594,106794000.0,3764417376.43,223.2785699026925,242.0481598593428,55.88014317687217,521.8598869263948,25.65021514892578,210245303.65,59.3984962406015,238.22900390625
2015-02-02,322628.8127268039,86907.14285714286,2055.469970703125,1233.9000244140625,0.0149999996647238,94.6999969482422,3071,226.49099731445312,242.1750030517578,222.65899658203125,238.22900390625,30612100.0,3285797305.4,237.10914393833704,236.01710087816863,47.21672685968702,515.5765102577582,20.537713187081465,210245303.65,52.63157894736842,220.1100006103516
